data_counter,unix_time,year,month,day,hour,minute,second,timezone,volume,Stefanik,Noem,TimScott,Ramaswamy,Haley,Lake,Donalds,DeSantis,Kennedy,Carson,Vance
52265,1711659315,2024,3,28,16,55,15,EDT,573509,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52266,1711659411,2024,3,28,16,56,51,EDT,573509,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52267,1711659506,2024,3,28,16,58,26,EDT,573535,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52268,1711659600,2024,3,28,17,0,0,EDT,573535,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52269,1711659702,2024,3,28,17,1,42,EDT,573626,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52270,1711659790,2024,3,28,17,3,10,EDT,573626,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52271,1711659883,2024,3,28,17,4,43,EDT,573626,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52272,1711659971,2024,3,28,17,6,11,EDT,573626,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52273,1711660065,2024,3,28,17,7,45,EDT,573626,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52274,1711660153,2024,3,28,17,9,13,EDT,573626,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52275,1711660247,2024,3,28,17,10,47,EDT,573626,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52276,1711660340,2024,3,28,17,12,20,EDT,573626,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52277,1711660429,2024,3,28,17,13,49,EDT,573802,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52278,1711660524,2024,3,28,17,15,24,EDT,573802,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52279,1711660620,2024,3,28,17,17,0,EDT,573802,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52280,1711660708,2024,3,28,17,18,28,EDT,573802,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52281,1711660803,2024,3,28,17,20,3,EDT,573802,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52282,1711660893,2024,3,28,17,21,33,EDT,573802,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52283,1711660983,2024,3,28,17,23,3,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52284,1711661078,2024,3,28,17,24,38,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52285,1711661165,2024,3,28,17,26,5,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52286,1711661254,2024,3,28,17,27,34,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52287,1711661347,2024,3,28,17,29,7,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52288,1711661437,2024,3,28,17,30,37,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52289,1711661535,2024,3,28,17,32,15,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52290,1711661624,2024,3,28,17,33,44,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52291,1711661724,2024,3,28,17,35,24,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52292,1711661819,2024,3,28,17,36,59,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52293,1711661909,2024,3,28,17,38,29,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52294,1711661999,2024,3,28,17,39,59,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52295,1711662089,2024,3,28,17,41,29,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52296,1711662176,2024,3,28,17,42,56,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52297,1711662264,2024,3,28,17,44,24,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52298,1711662354,2024,3,28,17,45,54,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52299,1711662444,2024,3,28,17,47,24,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52300,1711662539,2024,3,28,17,48,59,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52301,1711662631,2024,3,28,17,50,31,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52302,1711662725,2024,3,28,17,52,5,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52303,1711662819,2024,3,28,17,53,39,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52304,1711662904,2024,3,28,17,55,4,EDT,573810,0.0513,0.0817,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
